,Balance,CreditScore,Age,Tenure,EstimatedSalary,DaysLastTransaction,Geography,Gender,MembershipType,HasCrCard,Exited
7870,0.0,529.0,29.0,8.0,19842.11,48.0,Netherlands,Female,FullAccess,True,False
7871,91711.59,676.0,36.0,3.0,95393.43,3.0,France,Female,Savings,True,False
7872,110031.09,639.0,46.0,10.0,133995.59,20.0,Netherlands,Female,Savings,True,False
7873,81210.72,782.0,36.0,5.0,108003.38,0.0,France,Male,FullAccess,False,False
7874,122947.92,641.0,32.0,5.0,99154.86,29.0,Netherlands,Male,Savings,True,False
7875,182065.85,697.0,38.0,1.0,49503.5,67.0,Italy,Male,Savings,True,False
7876,0.0,623.0,45.0,0.0,196533.72,33.0,Italy,Male,Savings,True,True
7877,69974.66,494.0,41.0,2.0,188426.13,36.0,Netherlands,Female,FullAccess,True,True
7878,123711.73,652.0,38.0,5.0,171340.68,89.0,Netherlands,Male,FullAccess,True,True
7879,0.0,657.0,44.0,6.0,79071.89,44.0,France,Male,Savings,True,False
7880,0.0,744.0,38.0,9.0,100000.325,29.0,Netherlands,Female,FullAccess,True,False
7881,0.0,774.0,46.0,9.0,34774.26,29.0,Italy,Male,FullAccess,True,False
7882,0.0,850.0,45.0,1.0,6865.41,43.0,Germany,Female,Savings,False,True
7883,0.0,551.0,45.0,5.0,51143.43,5.0,France,Female,FullAccess,True,False
7884,188455.19,652.0,36.0,6.0,47031.4,75.0,Italy,Male,Savings,False,True
7885,99045.93,652.0,42.0,0.0,47160.01,56.0,Netherlands,Female,FullAccess,True,False
7886,0.0,666.0,36.0,8.0,158666.99,27.0,France,Female,Savings,False,False
7887,205770.78,716.0,30.0,5.0,65464.66,32.0,Germany,Female,FullAccess,False,False
7888,79340.95,594.0,31.0,0.0,78255.86,64.0,France,Female,Savings,True,False
7889,138456.03,652.0,57.0,5.0,103548.25,13.0,Netherlands,Male,FullAccess,True,False
7890,0.0,565.0,49.0,7.0,89609.26,15.0,Italy,Male,Savings,True,False
7891,0.0,678.0,48.0,2.0,100000.325,7.0,Germany,Male,FullAccess,False,False
7892,0.0,648.0,31.0,5.0,5199.02,9.0,Spain,Female,FullAccess,True,False
7893,109219.83,642.0,40.0,8.0,52827.51,29.0,Italy,Male,Savings,True,False
7894,123276.69,706.0,67.0,5.0,86507.88,9.0,Germany,Male,FullAccess,True,True
7895,113034.31,668.0,43.0,10.0,100423.88,10.0,Netherlands,Male,Savings,True,False
7896,0.0,635.0,41.0,1.0,100000.325,38.0,Netherlands,Male,FullAccess,True,False
7897,129548.5,603.0,30.0,5.0,19282.85,5.0,Netherlands,Male,FullAccess,True,False
7899,0.0,642.0,40.0,7.0,183963.34,52.0,Italy,Female,FullAccess,True,False
7901,153538.13,628.0,28.0,3.0,110776.01,81.0,Germany,Female,Savings,True,False
7902,0.0,499.0,38.0,9.0,183042.2,4.0,France,Female,FullAccess,False,False
7904,155619.36,449.0,32.0,0.0,166692.03,29.0,Spain,Male,Savings,True,False
7905,159693.9,701.0,35.0,10.0,71173.64,23.0,Italy,Male,FullAccess,True,False
7906,171653.17,613.0,37.0,3.0,5353.12,29.0,Spain,Male,Savings,False,False
7907,47685.47,652.0,39.0,2.0,86019.48,24.0,Italy,Female,FullAccess,True,False
7908,0.0,581.0,35.0,4.0,86383.82,29.0,Netherlands,Male,FullAccess,False,False
7909,0.0,620.0,61.0,5.0,31641.52,63.0,Netherlands,Male,Savings,True,True
7910,123692.0,561.0,28.0,6.0,70548.96,23.0,Netherlands,Male,Savings,True,False
7911,148853.29,558.0,26.0,1.0,24411.02,16.0,Germany,Male,Savings,True,False
7912,133161.95,642.0,35.0,2.0,122254.86,1.0,France,Male,Savings,False,False
7913,143221.35,805.0,37.0,6.0,186035.72,29.0,Italy,Male,FullAccess,True,False
7914,0.0,687.0,37.0,9.0,73133.82,29.0,France,Male,FullAccess,False,False
7915,0.0,695.0,56.0,5.0,187734.49,40.0,Netherlands,Male,OnlineBank,True,True
7916,0.0,562.0,37.0,6.0,111590.35,63.0,Netherlands,Male,FullAccess,True,False
7917,126265.88,613.0,38.0,9.0,100000.325,66.0,Italy,Male,FullAccess,False,False
7918,0.0,589.0,37.0,5.0,61324.87,53.0,Netherlands,Male,Savings,True,False
7919,112713.34,593.0,31.0,8.0,176868.89,13.0,Spain,Male,Savings,True,False
7921,0.0,588.0,35.0,7.0,108739.15,5.0,Spain,Female,FullAccess,True,False
7922,0.0,679.0,39.0,6.0,100000.325,54.0,Italy,Male,FullAccess,True,False
7924,0.0,652.0,47.0,2.0,182247.77,22.0,Netherlands,Male,FullAccess,True,False
7925,0.0,586.0,33.0,7.0,168261.4,26.0,Spain,Female,Savings,True,False
7926,0.0,567.0,54.0,5.0,158590.66,62.0,Spain,Female,FullAccess,True,True
7927,122185.53,637.0,30.0,1.0,102566.46,37.0,Netherlands,Male,Savings,True,True
7928,123345.85,652.0,38.0,4.0,141827.83,75.0,Netherlands,Male,Savings,True,False
7929,73070.18,828.0,30.0,4.0,161671.15,47.0,France,Male,FullAccess,True,False
7930,0.0,500.0,38.0,7.0,192013.23,29.0,Spain,Male,FullAccess,False,False
7931,95120.59,807.0,47.0,1.0,127875.1,67.0,France,Male,Savings,True,False
7933,97072.42,782.0,70.0,7.0,131177.22,26.0,Netherlands,Female,Savings,True,False
7934,132876.55,629.0,31.0,5.0,130862.11,17.0,Italy,Male,Savings,True,False
7935,0.0,582.0,33.0,6.0,72970.93,29.0,Netherlands,Male,FullAccess,False,False
7936,0.0,468.0,22.0,2.0,28123.99,42.0,Netherlands,Male,Savings,True,False
7937,0.0,670.0,36.0,3.0,140754.19,86.0,Netherlands,Male,Savings,True,True
7938,0.0,805.0,39.0,2.0,166650.32,77.0,France,Male,Savings,True,False
7939,51962.91,720.0,26.0,10.0,45507.24,36.0,France,Male,FullAccess,True,False
7941,156570.86,592.0,33.0,2.0,37140.2,12.0,Italy,Male,Savings,True,False
7942,0.0,542.0,37.0,1.0,178256.58,9.0,Netherlands,Female,Savings,True,True
7943,159024.71,532.0,42.0,1.0,100000.325,88.0,France,Male,Savings,True,True
7945,0.0,759.0,45.0,8.0,99251.24,29.0,Netherlands,Female,FullAccess,True,False
7946,69617.36,473.0,35.0,6.0,143345.69,81.0,France,Female,Savings,True,False
7947,136526.26,652.0,35.0,5.0,59653.03,41.0,Spain,Female,FullAccess,True,False
7948,113736.27,705.0,25.0,3.0,196864.61,12.0,Italy,Male,Savings,False,False
7949,106723.28,530.0,37.0,1.0,109960.4,87.0,Netherlands,Male,Savings,False,True
7951,0.0,850.0,40.0,0.0,1099.95,46.0,Netherlands,Female,FullAccess,True,False
7952,107868.14,746.0,33.0,2.0,146192.4,0.0,Germany,Female,FullAccess,True,False
7953,96926.12,622.0,33.0,3.0,100000.325,90.0,Germany,Male,FullAccess,True,False
7954,77599.23,743.0,30.0,7.0,144407.1,77.0,France,Male,Savings,False,False
7955,178787.54,732.0,38.0,5.0,195760.53,11.0,Netherlands,Male,Savings,True,False
7956,0.0,850.0,81.0,5.0,44827.47,17.0,France,Male,FullAccess,True,False
7957,129668.43,850.0,34.0,3.0,88743.99,26.0,Netherlands,Male,FullAccess,True,False
7958,146178.13,686.0,34.0,6.0,88837.11,20.0,Netherlands,Male,FullAccess,True,False
7959,0.0,556.0,40.0,8.0,62112.7,43.0,France,Female,FullAccess,True,False
7960,0.0,673.0,37.0,4.0,163563.07,62.0,Netherlands,Male,FullAccess,False,False
7961,154763.21,652.0,38.0,2.0,100000.325,15.0,Netherlands,Female,FullAccess,True,False
7962,116251.24,634.0,56.0,3.0,42429.88,19.0,Germany,Female,Savings,False,True
7964,0.0,564.0,30.0,0.0,134175.15,39.0,Germany,Female,FullAccess,False,False
7965,124620.01,625.0,51.0,4.0,100000.325,66.0,Italy,Female,FullAccess,True,True
7966,0.0,677.0,34.0,4.0,100000.325,8.0,Netherlands,Female,FullAccess,True,False
7967,112701.04,583.0,40.0,9.0,29213.63,31.0,France,Male,Savings,False,False
7968,84692.5,592.0,37.0,5.0,100000.325,21.0,Spain,Male,Savings,False,False
7969,108204.52,637.0,49.0,2.0,169037.84,37.0,Netherlands,Male,Savings,True,True
7970,86449.39,850.0,30.0,6.0,188809.23,6.0,Netherlands,Male,Savings,True,False
7971,0.0,633.0,42.0,10.0,79408.17,29.0,Netherlands,Male,Savings,False,False
7972,73194.99,751.0,36.0,5.0,100000.325,29.0,Germany,Male,Savings,True,False
7973,124593.23,592.0,31.0,7.0,86079.67,86.0,Netherlands,Male,Savings,True,False
7974,119655.77,652.0,50.0,2.0,12944.17,19.0,Italy,Male,Savings,True,True
7975,121765.37,652.0,42.0,3.0,166516.84,29.0,Germany,Male,FullAccess,True,False
7976,110837.73,849.0,35.0,4.0,126419.8,36.0,Netherlands,Male,Savings,False,False
7977,99835.17,647.0,47.0,10.0,89103.05,15.0,Netherlands,Male,Savings,True,False
7978,91057.37,608.0,30.0,2.0,132973.17,29.0,Italy,Female,FullAccess,True,False
7979,0.0,652.0,26.0,7.0,93122.41,55.0,Netherlands,Male,FullAccess,True,False
7980,149400.27,497.0,37.0,5.0,167522.19,75.0,Netherlands,Male,Savings,False,False
7981,0.0,599.0,38.0,9.0,157239.6,42.0,Italy,Male,Savings,True,False
7982,132527.9,652.0,33.0,1.0,107429.71,11.0,Netherlands,Male,FullAccess,False,False
7983,0.0,774.0,36.0,9.0,100000.325,29.0,Italy,Male,Savings,True,False
7984,0.0,464.0,46.0,6.0,182944.47,77.0,France,Male,Savings,True,False
7985,96129.32,696.0,27.0,2.0,5983.7,5.0,Netherlands,Male,FullAccess,True,False
7986,0.0,667.0,45.0,3.0,163655.01,42.0,Netherlands,Male,FullAccess,False,False
7987,133050.97,812.0,32.0,5.0,89385.92,32.0,Netherlands,Male,FullAccess,True,False
7988,120124.35,516.0,51.0,8.0,168773.54,27.0,Netherlands,Male,Savings,False,False
7989,0.0,645.0,39.0,8.0,96864.36,45.0,Netherlands,Male,FullAccess,False,False
7990,133705.74,664.0,32.0,5.0,134455.84,82.0,Spain,Male,Savings,False,False
7991,0.0,427.0,39.0,5.0,28368.37,29.0,Netherlands,Male,FullAccess,True,False
7992,0.0,685.0,40.0,7.0,103898.59,29.0,France,Female,FullAccess,True,False
7993,152805.05,585.0,33.0,4.0,63239.65,40.0,Netherlands,Female,Savings,True,False
7994,151701.45,519.0,21.0,1.0,170138.68,24.0,Italy,Female,OnlineBank,True,True
7995,0.0,708.0,67.0,1.0,3837.08,5.0,Italy,Female,FullAccess,False,False
7997,156007.09,465.0,24.0,6.0,191368.37,65.0,Germany,Male,Savings,True,False
7998,132405.52,652.0,28.0,3.0,104889.2,83.0,Germany,Male,Savings,True,True
7999,142662.68,826.0,26.0,5.0,60285.3,38.0,Italy,Male,Savings,False,False
8000,102603.3,747.0,36.0,8.0,180693.61,29.0,Netherlands,Male,FullAccess,True,False
8001,0.0,707.0,32.0,9.0,126475.79,43.0,Italy,Male,FullAccess,True,False
8002,0.0,590.0,37.0,1.0,133535.99,45.0,Netherlands,Male,FullAccess,False,False
8003,105000.85,603.0,57.0,6.0,87412.24,15.0,Italy,Male,FullAccess,True,True
8004,0.0,615.0,45.0,5.0,164886.64,29.0,France,Male,FullAccess,True,False
8005,69518.95,634.0,36.0,1.0,116238.39,60.0,Netherlands,Female,Savings,True,False
8006,126145.54,716.0,41.0,8.0,138051.19,29.0,Netherlands,Male,FullAccess,True,False
8007,138937.35,647.0,41.0,4.0,101617.64,30.0,France,Male,Savings,True,True
8008,113581.98,591.0,37.0,10.0,1985.41,29.0,Netherlands,Female,Savings,True,False
8009,112572.39,574.0,34.0,1.0,165626.6,61.0,Netherlands,Male,Savings,False,False
8010,114514.71,467.0,51.0,10.0,177784.68,29.0,Italy,Male,FullAccess,True,True
8011,0.0,701.0,35.0,2.0,65765.22,11.0,Netherlands,Female,FullAccess,True,False
8012,0.0,747.0,34.0,10.0,50759.8,7.0,Netherlands,Female,FullAccess,True,False
8014,126816.18,731.0,39.0,2.0,74850.93,11.0,Italy,Female,Savings,True,False
8015,0.0,638.0,26.0,1.0,23491.09,29.0,Netherlands,Female,FullAccess,True,False
8016,0.0,569.0,41.0,2.0,134272.57,34.0,Netherlands,Male,Savings,True,False
8017,109387.9,652.0,50.0,5.0,155721.15,48.0,Netherlands,Male,Savings,True,False
8018,122478.51,632.0,23.0,3.0,100000.325,55.0,Italy,Male,Savings,True,True
8019,0.0,683.0,73.0,8.0,133210.44,23.0,Netherlands,Female,FullAccess,True,False
8020,157866.77,850.0,46.0,2.0,18986.12,18.0,Italy,Male,Savings,True,False
8022,136789.14,616.0,31.0,3.0,59346.4,45.0,France,Female,Savings,True,True
8023,0.0,664.0,36.0,1.0,95372.64,8.0,Netherlands,Male,FullAccess,True,False
8024,0.0,694.0,30.0,10.0,31805.49,9.0,France,Male,Savings,True,False
8025,107065.31,655.0,24.0,9.0,51959.82,9.0,Italy,Male,Savings,True,False
8026,91301.72,652.0,33.0,8.0,130824.57,0.0,France,Female,Savings,False,False
8027,0.0,684.0,39.0,4.0,157694.76,58.0,Spain,Male,FullAccess,False,True
8030,0.0,592.0,38.0,3.0,12905.89,25.0,Netherlands,Male,Savings,True,True
8031,0.0,666.0,36.0,6.0,176692.87,29.0,Spain,Male,FullAccess,True,False
8032,0.0,667.0,34.0,5.0,102908.63,24.0,Italy,Male,FullAccess,True,False
8033,0.0,850.0,36.0,6.0,41291.05,15.0,Italy,Male,FullAccess,False,False
8034,0.0,622.0,42.0,5.0,119127.06,56.0,Spain,Male,FullAccess,True,False
8036,0.0,555.0,37.0,1.0,103901.35,72.0,Italy,Male,FullAccess,False,False
8039,92599.55,672.0,43.0,4.0,100000.325,27.0,Netherlands,Female,FullAccess,True,False
8040,0.0,624.0,36.0,5.0,186180.42,8.0,Spain,Female,Savings,False,False
8041,0.0,698.0,50.0,1.0,88566.9,88.0,Netherlands,Female,Sustainable,True,True
8042,82373.94,606.0,37.0,6.0,172526.9,60.0,Italy,Male,Savings,False,True
8043,141356.47,720.0,37.0,4.0,137985.69,76.0,Netherlands,Male,Savings,False,False
8044,0.0,835.0,23.0,9.0,19793.73,52.0,Netherlands,Male,Savings,True,True
8045,72664.0,771.0,47.0,5.0,107874.39,30.0,Netherlands,Female,FullAccess,True,False
8046,123365.34,811.0,47.0,3.0,171995.34,79.0,France,Male,FullAccess,False,False
8047,121898.58,734.0,33.0,5.0,61829.89,29.0,Netherlands,Male,Savings,True,False
8048,0.0,652.0,33.0,6.0,31728.35,2.0,Spain,Male,Savings,True,False
8049,103696.97,652.0,31.0,3.0,155221.05,75.0,France,Female,OnlineBank,False,True
8050,0.0,707.0,37.0,2.0,130866.95,73.0,Netherlands,Male,FullAccess,False,False
8051,74129.18,605.0,56.0,1.0,62199.78,28.0,Germany,Female,FullAccess,True,True
8052,0.0,652.0,34.0,9.0,24255.21,29.0,France,Female,Savings,True,False
8053,185379.02,686.0,29.0,3.0,64679.07,69.0,Italy,Male,Savings,True,False
8054,0.0,525.0,47.0,1.0,88120.78,42.0,Italy,Female,Savings,True,True
8055,109402.13,657.0,41.0,8.0,66463.62,19.0,Netherlands,Male,Savings,True,False
8056,0.0,730.0,33.0,7.0,15142.1,29.0,Germany,Female,Savings,True,True
8057,108410.87,816.0,34.0,2.0,102908.91,48.0,Netherlands,Female,FullAccess,True,False
8058,90408.16,484.0,50.0,2.0,48170.57,42.0,Italy,Female,Savings,False,False
8059,90425.15,728.0,34.0,5.0,11597.69,10.0,France,Female,FullAccess,True,False
8060,140094.59,730.0,39.0,6.0,172450.04,54.0,Italy,Female,Savings,True,True
8061,0.0,477.0,31.0,9.0,184061.17,28.0,Italy,Male,FullAccess,False,False
8062,95439.4,663.0,46.0,6.0,21038.58,29.0,Netherlands,Female,Savings,True,True
8063,204017.4,549.0,34.0,6.0,109538.35,78.0,Germany,Male,FullAccess,True,False
8064,0.0,714.0,29.0,9.0,129192.55,85.0,Netherlands,Male,FullAccess,True,False
8065,0.0,652.0,49.0,5.0,146516.86,35.0,Germany,Male,Savings,True,True
8066,134740.19,652.0,43.0,5.0,181430.91,63.0,Italy,Male,FullAccess,True,False
8067,0.0,530.0,29.0,5.0,121451.21,33.0,Netherlands,Female,FullAccess,False,False
8068,98955.87,619.0,29.0,4.0,131712.51,24.0,Germany,Male,Savings,False,False
8069,49157.09,617.0,44.0,9.0,53294.17,29.0,Netherlands,Male,FullAccess,True,False
8070,130240.33,791.0,31.0,1.0,96546.55,37.0,Netherlands,Male,Savings,False,False
8073,96693.66,777.0,34.0,5.0,172618.52,26.0,Germany,Female,Savings,True,False
8074,129810.6,817.0,27.0,7.0,59259.44,25.0,Netherlands,Female,Savings,True,False
8075,156652.13,850.0,58.0,8.0,100000.325,62.0,Netherlands,Male,Savings,False,True
8076,0.0,732.0,37.0,9.0,3749.0,40.0,France,Female,Savings,False,True
8077,0.0,693.0,40.0,4.0,101918.96,5.0,Netherlands,Male,Savings,True,False
8078,0.0,652.0,50.0,8.0,57802.62,16.0,Italy,Female,FullAccess,True,False
8079,0.0,643.0,37.0,6.0,142454.77,70.0,Italy,Male,FullAccess,False,False
8080,130747.1,757.0,47.0,3.0,143829.54,83.0,France,Male,Savings,True,False
8082,112029.83,772.0,36.0,3.0,186948.35,17.0,Netherlands,Male,Savings,True,False
8083,0.0,576.0,29.0,7.0,173629.78,29.0,Germany,Male,Savings,False,False
8084,96679.71,608.0,37.0,4.0,100000.325,21.0,Germany,Male,Savings,True,False
8085,0.0,794.0,33.0,0.0,178122.71,88.0,Italy,Male,FullAccess,False,False
8087,0.0,597.0,38.0,1.0,41303.29,57.0,Spain,Male,FullAccess,True,False
8088,100116.67,541.0,39.0,9.0,199808.1,7.0,Netherlands,Female,Savings,True,True
8089,120596.93,692.0,37.0,2.0,180490.53,20.0,Germany,Male,Savings,False,False
8090,0.0,697.0,48.0,1.0,87400.53,6.0,France,Female,FullAccess,True,False
8091,95984.69,768.0,29.0,2.0,73686.75,29.0,Netherlands,Male,FullAccess,True,False
8092,142557.11,802.0,38.0,1.0,172497.73,11.0,France,Male,Savings,True,False
8093,0.0,584.0,47.0,5.0,89286.29,79.0,Netherlands,Male,FullAccess,True,False
8094,0.0,652.0,66.0,5.0,180082.7,2.0,Spain,Male,FullAccess,False,False
8095,143644.16,850.0,36.0,6.0,22102.25,64.0,Germany,Female,Savings,True,True
8097,0.0,626.0,52.0,5.0,32159.46,73.0,Italy,Female,FullAccess,True,True
8098,183555.24,770.0,68.0,2.0,159557.28,56.0,Netherlands,Female,Savings,False,True
8099,91902.56,633.0,38.0,2.0,107673.35,3.0,Netherlands,Male,FullAccess,True,False
8100,156218.19,663.0,40.0,6.0,33607.72,1.0,France,Male,Savings,False,False
8101,93259.57,652.0,43.0,5.0,141035.65,48.0,Germany,Female,OnlineBank,True,True
8102,168085.38,561.0,37.0,2.0,115719.08,19.0,Netherlands,Female,FullAccess,False,False
8103,107714.74,479.0,51.0,1.0,86128.21,39.0,Netherlands,Male,OnlineBank,True,True
8105,0.0,659.0,37.0,2.0,177480.45,85.0,Italy,Male,Savings,True,True
8106,84474.62,590.0,51.0,10.0,190937.09,30.0,Spain,Female,FullAccess,True,False
8107,0.0,652.0,50.0,3.0,84531.79,40.0,France,Male,FullAccess,True,False
8108,126803.34,437.0,35.0,6.0,161133.4,14.0,Netherlands,Male,FullAccess,True,False
8109,0.0,661.0,34.0,0.0,185555.63,72.0,Netherlands,Female,Savings,True,False
8110,68806.84,677.0,36.0,10.0,33075.24,74.0,Germany,Female,Savings,True,False
8112,0.0,578.0,37.0,2.0,26389.92,29.0,France,Female,FullAccess,False,False
8114,151249.45,492.0,49.0,2.0,167237.94,7.0,Germany,Male,Savings,True,False
8115,0.0,545.0,37.0,6.0,52067.37,13.0,France,Female,FullAccess,True,False
8116,94752.49,652.0,43.0,5.0,184006.36,55.0,Netherlands,Female,Savings,True,True
8117,0.0,624.0,34.0,6.0,582.59,32.0,Spain,Female,Savings,True,True
8118,0.0,577.0,28.0,7.0,143274.41,59.0,Spain,Male,Savings,True,False
8119,132084.66,652.0,31.0,5.0,54474.48,30.0,Italy,Male,OnlineBank,True,True
8120,0.0,523.0,45.0,5.0,121428.2,1.0,France,Male,FullAccess,True,False
8121,0.0,793.0,37.0,2.0,79704.12,5.0,Netherlands,Male,FullAccess,True,False
8122,45472.28,564.0,53.0,5.0,100000.325,12.0,Netherlands,Female,Savings,True,True
8124,130229.71,791.0,33.0,10.0,54019.93,79.0,Germany,Female,FullAccess,False,True
8125,0.0,652.0,38.0,9.0,100000.325,41.0,Netherlands,Female,Savings,True,False
8126,127415.85,729.0,39.0,6.0,184977.2,2.0,Netherlands,Male,Savings,True,True
8127,110067.71,651.0,35.0,8.0,127678.95,76.0,Netherlands,Male,Savings,True,True
8129,0.0,847.0,37.0,5.0,76326.67,29.0,Netherlands,Male,FullAccess,True,False
8130,0.0,704.0,47.0,5.0,145338.61,28.0,Netherlands,Male,FullAccess,True,False
8131,155736.42,613.0,33.0,3.0,57751.21,11.0,Germany,Male,FullAccess,True,False
8132,0.0,692.0,29.0,4.0,138880.24,54.0,Spain,Female,FullAccess,False,False
8134,0.0,577.0,41.0,5.0,167621.18,10.0,France,Male,Savings,True,False
8137,0.0,410.0,37.0,5.0,66333.56,47.0,France,Male,Savings,False,True
8139,127187.86,792.0,30.0,1.0,113553.42,2.0,Italy,Male,Savings,True,False
8140,0.0,605.0,36.0,6.0,690.84,17.0,France,Female,Savings,False,False
8141,0.0,486.0,37.0,1.0,98802.76,83.0,Netherlands,Male,Savings,True,False
8142,130385.82,615.0,41.0,4.0,130661.95,14.0,Netherlands,Male,Savings,False,False
8143,107787.47,652.0,23.0,1.0,116378.82,8.0,Netherlands,Male,Savings,False,False
8144,99325.04,571.0,34.0,1.0,186052.15,22.0,Italy,Male,Savings,False,False
8145,0.0,652.0,37.0,9.0,100101.06,63.0,France,Female,Savings,False,False
8146,123764.95,717.0,48.0,7.0,169952.82,26.0,Netherlands,Male,Savings,True,False
8147,128264.03,642.0,39.0,8.0,61792.76,64.0,Netherlands,Female,Savings,True,True
8149,57068.43,492.0,38.0,8.0,188974.81,72.0,Netherlands,Female,FullAccess,True,False
8150,103607.24,760.0,29.0,5.0,86334.64,3.0,Italy,Male,FullAccess,True,False
8151,99004.24,500.0,40.0,1.0,152845.99,0.0,Netherlands,Male,Savings,True,False
8152,0.0,654.0,36.0,5.0,146652.11,17.0,Spain,Female,FullAccess,True,False
8153,147386.72,606.0,25.0,3.0,45482.04,51.0,Spain,Female,OnlineBank,True,True
8154,93608.28,367.0,42.0,6.0,168816.73,75.0,Netherlands,Male,Savings,True,True
8156,119496.87,434.0,71.0,9.0,125848.88,29.0,Netherlands,Male,Savings,True,False
8157,0.0,719.0,37.0,7.0,76264.27,29.0,Spain,Female,Savings,False,False
8158,0.0,641.0,37.0,2.0,3939.87,70.0,Netherlands,Female,FullAccess,True,False
8159,0.0,461.0,25.0,6.0,15306.29,29.0,Netherlands,Female,FullAccess,True,False
8160,152885.77,790.0,37.0,5.0,58214.79,87.0,Germany,Female,Savings,True,False
8161,99607.37,588.0,31.0,5.0,100000.325,21.0,Netherlands,Male,FullAccess,True,False
8162,137003.68,621.0,27.0,4.0,21254.06,46.0,Netherlands,Male,Savings,True,False
8163,122831.58,768.0,48.0,3.0,24533.89,29.0,Netherlands,Male,Savings,True,True
8164,99811.44,681.0,38.0,2.0,23531.5,39.0,Netherlands,Male,FullAccess,True,False
8165,154712.58,606.0,37.0,8.0,89099.18,56.0,Spain,Male,FullAccess,True,False
8167,147687.24,713.0,24.0,7.0,121592.5,0.0,Italy,Female,Savings,True,False
8168,0.0,597.0,33.0,5.0,4700.66,9.0,Netherlands,Female,FullAccess,True,False
8171,179356.28,496.0,44.0,0.0,2919.21,39.0,Netherlands,Female,FullAccess,True,True
8172,0.0,759.0,31.0,8.0,99086.74,27.0,Spain,Male,FullAccess,True,False
8173,127320.36,757.0,31.0,1.0,163170.32,45.0,Italy,Male,OnlineBank,True,False
8174,125175.58,564.0,31.0,0.0,72757.33,23.0,Spain,Male,Savings,True,False
8176,148556.74,702.0,40.0,5.0,100000.325,2.0,Netherlands,Male,Savings,True,False
8177,0.0,678.0,40.0,8.0,167673.37,73.0,Germany,Male,Savings,False,False
8178,127476.73,707.0,46.0,7.0,146011.55,22.0,Netherlands,Female,FullAccess,True,False
8179,0.0,610.0,27.0,5.0,103381.47,20.0,France,Female,Savings,False,False
8180,112419.92,744.0,42.0,5.0,83022.92,20.0,France,Male,Savings,True,False
8181,129991.76,598.0,28.0,8.0,46041.08,16.0,France,Male,FullAccess,False,False
8182,0.0,562.0,37.0,5.0,182843.24,28.0,Netherlands,Male,Savings,False,False
8183,0.0,621.0,59.0,2.0,171364.18,29.0,Netherlands,Male,FullAccess,True,False
8184,0.0,659.0,50.0,3.0,183399.12,88.0,Netherlands,Female,Savings,True,True
8185,89175.06,722.0,40.0,6.0,152883.95,18.0,Italy,Female,FullAccess,False,False
8186,0.0,606.0,39.0,3.0,50560.45,51.0,France,Female,FullAccess,True,True
8187,162390.52,603.0,39.0,5.0,54702.66,59.0,Spain,Female,FullAccess,True,False
8188,190353.08,506.0,59.0,3.0,78365.75,45.0,Italy,Female,Savings,True,False
8189,0.0,715.0,21.0,8.0,68666.63,37.0,France,Male,FullAccess,True,False
8190,0.0,690.0,47.0,2.0,151375.73,76.0,Netherlands,Male,FullAccess,True,False
8191,139180.97,644.0,40.0,10.0,19959.67,20.0,Italy,Female,Savings,True,False
8192,0.0,589.0,36.0,8.0,26955.72,82.0,France,Male,Savings,True,False
8193,149950.19,592.0,66.0,5.0,76267.59,16.0,Netherlands,Female,Savings,True,False
8194,126115.6,632.0,42.0,4.0,100998.5,35.0,Netherlands,Male,Savings,True,False
8195,111396.97,577.0,59.0,7.0,191070.01,29.0,Italy,Female,Savings,False,False
8196,115007.08,588.0,30.0,3.0,176858.5,35.0,Netherlands,Male,Savings,False,False
8197,102141.9,617.0,54.0,6.0,45325.26,20.0,Netherlands,Male,Savings,True,False
8198,0.0,668.0,36.0,3.0,190958.48,79.0,Netherlands,Female,Savings,True,True
8199,120879.73,810.0,32.0,9.0,78896.59,22.0,Netherlands,Male,FullAccess,False,False
8200,0.0,767.0,47.0,5.0,121964.46,60.0,Spain,Male,Savings,True,True
8201,82321.88,718.0,49.0,10.0,11144.4,23.0,Netherlands,Female,Savings,False,False
8202,0.0,589.0,27.0,4.0,144181.48,54.0,Spain,Female,FullAccess,True,False
8203,116474.28,778.0,37.0,5.0,32757.55,10.0,Netherlands,Male,FullAccess,True,False
8204,132352.69,724.0,34.0,3.0,80320.3,77.0,Netherlands,Female,Savings,True,False
8206,0.0,580.0,34.0,6.0,160095.31,0.0,Netherlands,Male,FullAccess,True,False
8207,0.0,566.0,63.0,2.0,52198.84,17.0,Spain,Male,FullAccess,True,False
8208,130181.47,711.0,29.0,3.0,31811.44,40.0,France,Female,FullAccess,True,False
8209,88348.43,706.0,32.0,5.0,104181.78,17.0,Netherlands,Male,FullAccess,True,False
8210,0.0,703.0,37.0,6.0,67667.19,5.0,Spain,Male,FullAccess,True,False
8211,146186.28,679.0,39.0,2.0,193974.47,26.0,Germany,Male,FullAccess,True,False
8212,0.0,603.0,37.0,7.0,198055.94,52.0,Italy,Male,Savings,True,True
8213,104488.17,598.0,37.0,0.0,43249.67,15.0,Spain,Male,Savings,False,False
8214,109196.67,836.0,32.0,4.0,55218.02,89.0,Netherlands,Female,FullAccess,True,False
8215,80538.56,687.0,61.0,7.0,131305.37,57.0,France,Female,Savings,True,True
8216,109026.8,704.0,41.0,4.0,43117.1,17.0,Germany,Male,FullAccess,True,False
